releaseId,entityId,entityLabel,entityType,neighborhoods,linkedQuestionCount,linkedCardCount,questionsWithAtLeastOneSharedCard,questionsWithAtLeastThreeSharedCards,uniqueCardsAvailable,directLinkCoveragePct,minimumLinkConfidence,averageLinkConfidence,linkReviewStatusDistribution,curriculumRetargetedLinkPct
kg-beta-20260716-002,27e89b00-fbfb-41f0-b126-22ae8ce8fe3d,Paprosky Classification,classification_system,bone-loss-revision-arthroplasty,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,281fc513-4312-48ef-b457-778ce6015547,Hip Flexor Weakness After XLIF,complication,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,28208dd2-5e55-4ef3-9e13-3e8cdc041a15,Distal Phalanx,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,284b0061-2409-4f70-ad1f-d1dca1cc93a0,Elbow Joint,anatomy_structure,clavicle-fracture|distal-biceps-tendon-rupture|proximal-humerus-fracture|supracondylar-humerus-fracture|surgical-approaches|ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,285b872f-73d0-40c9-b78e-2be7c5f2c63f,Hip Abductor Mechanics,biomechanics_concept,hip-osteoarthritis,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2875d43d-6af7-41bc-b34f-f90e77f794b5,Proximal Phalanx Fracture,condition,proximal-phalanx-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2895250b-b81a-494d-8d98-41ea49acb21c,Rotator Cuff Tear Reconstruction,procedure,rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,condition,lisfranc-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,29585ae4-32ac-439a-820f-251883dafb65,Spinal Crosslink,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,295bbb48-55c8-4ef9-8171-44b685c0f641,Femoral Stem,implant,aseptic-loosening-tha|hip-prosthetic-joint-infection|implants-instruments|periprosthetic-femur-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,295d40da-8a6c-471e-9269-f078c0f176f6,Extended FCR Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,296fd22e-dd79-448c-aed0-480397646738,Central Slip Injury,condition,proximal-phalanx-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2a0e946c-93ca-4e8a-95bc-29b89f77274f,Patellofemoral Tracking,biomechanics_concept,patellofemoral-arthroplasty,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2aa3df65-9ff3-4517-876f-f5d3122a25b0,Scaphoid,anatomy_structure,carpal-instability|carpal-tunnel-syndrome|scaphoid-fracture|scaphoid-nonunion|sl-ligament-injury|wrist-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2b36a866-964d-43a1-a020-407ac3d7a812,Widened Medial Clear Space,imaging_finding,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2b7c9600-2785-483f-b33a-67d28a26288d,Nerve Conduction Study,diagnostic_test,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2bb10d12-8ddb-46e2-8b0a-9caa23d7c283,Kaplan Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2bc8543a-026f-47d1-9e42-7a7c15f00a23,Volar Tilt,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2bd8bf7f-1816-4521-b5ac-c1a2b573cb99,Syndesmotic Sprain Reconstruction,procedure,syndesmotic-sprain,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2cb53e56-b45c-452d-a535-473832b919df,Elastic Stable Intramedullary Nailing,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2ccbb037-7b07-49a7-9754-867e57128984,Lisfranc Chronic Instability,complication,lisfranc-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2cefa5da-ab59-4f20-b74a-fd2db0b69dc1,Medical Complications,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2dc3e1f8-d689-40ab-8049-0678c9037368,Implant Breakage,complication,complications|implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2dc7f59e-6ca8-4c9f-ba86-24490fbc35d6,Clavicle,anatomy_structure,ac-joint-separation|clavicle-fracture|distal-biceps-tendon-rupture|proximal-humerus-fracture|supracondylar-humerus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2df01f57-43a9-4656-95d5-1f28aec7010d,Femoral Offset,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2e0e5112-e062-4bc3-a0fc-8e868ee91256,Rotator Cuff Tear Physical Exam,exam_maneuver,rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2ee5090c-cf8e-400e-9a69-88f22f020680,Particulate Debris,biomechanics_concept,polyethylene-wear-osteolysis,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2ee83070-c0c6-4e61-ac06-d98cce9c646b,Thumb UCL Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2f187727-7799-4155-8ef6-561fe8472879,UCL Injury Reconstruction,procedure,ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2f365ed4-9430-4de4-b6d3-56613c2a5109,Cardiac Complication,complication,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2f9ef838-2775-4eb1-b440-82a9064b62d8,Midshaft Clavicle Fracture Pattern,imaging_finding,clavicle-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2fd01d95-1d9a-43eb-9de6-21cbb8fdc7f1,Hybrid External Fixation,fixation_method,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,2fed3a1b-43fc-41a0-a979-84451e86221c,Rorabeck Classification,classification_system,periprosthetic-knee-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,301307c0-08b1-4adc-b6f1-986dca04eda9,Intermuscular Plane Principles,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3104da27-ab60-46ed-9c53-c2c179464fa1,Lateral Collateral Ligament,anatomy_structure,multiligament-knee-injury|osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,314387d0-0c00-4515-b01e-f333e9b0a38f,EPL,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,316bbd7a-beee-47f0-9013-698867f22941,Distal Femur ORIF,procedure,distal-femur-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,319bbb50-2e89-45f2-8167-81f2d2f00f9c,Klein Line,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,320a9466-f093-4865-b528-830264bd0782,Early Recognition of Complications,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,32652fd2-296d-4e4e-b5a3-d48b7ee94e2f,Multiligament Knee Injury Classification,classification_system,multiligament-knee-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,327e0726-8da2-47db-8050-e9fa5a0be136,CT Musculoskeletal Imaging,diagnostic_test,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,329ef74b-0b24-44b0-a271-f38d22b79161,Osteochondral Defect of the Knee Reconstruction,procedure,osteochondral-defect-knee,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,32b74829-878a-438d-9659-4a4f34465194,Humeral Shaft,anatomy_structure,clavicle-fracture|humeral-shaft-fracture|proximal-humerus-fracture|supracondylar-humerus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,33477269-4a46-4ec9-9e67-334a611fc6a9,Anterior Shoulder Instability Classification,classification_system,anterior-shoulder-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,338f66e1-2a01-4319-957e-bcb8fbe42913,Radiocapitellar Line,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,33c820ef-8fcc-4962-90a6-36a95624ec05,Interosseous Membrane,anatomy_structure,carpal-tunnel-syndrome|essex-lopresti-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,33da4209-640e-4084-a44e-4f9d8521e1b0,Proximal Biceps Tendon Pathology Physical Exam,exam_maneuver,proximal-biceps-tendon-pathology,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,34287f2c-339e-4115-a559-bf2f830fd38f,Abductor Pollicis Brevis,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,344ae942-ffdd-4cf5-bd6c-33a583303ab3,Cervical Sagittal Alignment,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3452acdc-a055-4121-9662-369e5faa7633,Scaphoid Fracture Operative Treatment,procedure,scaphoid-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,34543d9d-9844-45da-bac0-6d0f3bb02f0a,Post-Reduction Assessment,exam_maneuver,trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,34a88d3b-8bbd-47b3-8520-269bbd6813e7,Essex Lopresti Injury,condition,essex-lopresti-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,34b0bbc5-3fba-4a0c-9f3c-3a3ffef22b7f,CMC Joint,anatomy_structure,bennett-fracture|carpal-tunnel-syndrome|cmc-dislocations|rolando-fracture|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3515cf96-4986-47f8-ae1a-ec1b004b1411,Neurovascular Examination,exam_maneuver,trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,355d7cfc-21ca-485c-ae57-ecc1f7bf3c67,Ceramic-on-Ceramic Bearing,biomechanics_concept,bearing-surface-selection,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,35d4cc42-c5fc-4e6e-b644-49ce4c99ca49,Pseudotumor (MoM),imaging_finding,adverse-local-tissue-reaction,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3653a59d-2cf7-41ae-abae-78acecf00d8e,Tinel Sign at the Carpal Tunnel,exam_maneuver,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,365774f3-5186-422a-a3b5-c855331dcee2,Volar Approach,surgical_approach,distal-radius-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,367b1319-671f-43aa-acc9-3301692d15cb,Implant Compatibility,treatment_principle,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,369eee88-c9db-4bc8-900a-ba85123d24ae,Boxer Fracture Nonoperative Principle,treatment_principle,boxer-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,36bd7196-26b2-4c2a-a4d3-35f3972a8703,SLAP Tear Complication,complication,slap-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,378822f7-e01f-4cf0-876e-2a8d716979d3,Baumann Angle,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,37b0a933-a5ca-4209-976a-a3d03b679dd1,A4 Pulley,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,37d6d5e6-8edb-4348-b7d0-e19de10ea074,Humeral Head,anatomy_structure,anterior-shoulder-instability|clavicle-fracture|complications|proximal-biceps-tendon-pathology|proximal-humerus-fracture|rotator-cuff-tear|supracondylar-humerus-fracture|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,37dae424-d31c-4154-b7ba-fac556bff24e,EDC,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,382ba6cd-4da4-4cd0-870c-5d3719bc1a55,Metacarpal Fracture Key Imaging Finding,imaging_finding,metacarpal-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3880691e-4108-4404-814a-98af89968507,AC Joint Separation Physical Exam,exam_maneuver,ac-joint-separation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,388807a5-f530-4f29-96fe-28efb1d30827,Osteochondral Defect of the Knee Rehabilitation,treatment_principle,osteochondral-defect-knee,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3889911b-19cf-4bb7-ae7f-820bcac94db4,Loss of Reduction,complication,complications|distal-radius-fracture|implants-instruments|trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,38bc37b4-46ca-49e8-b3f8-e8e13985d742,Lateral Column Distal Humerus,anatomy_structure,clavicle-fracture|distal-humerus-fracture|proximal-humerus-fracture|supracondylar-humerus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,38ca297c-9c96-4bb4-a34d-62f09fb5f585,UCL Injury Classification,classification_system,ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,38ec5225-b723-4bef-acc3-cb2fd82b6226,Sports Knee Anatomy Hub,anatomy_structure,acl-tear|meniscus-tear|multiligament-knee-injury|osteochondral-defect-knee|osteochondral-lesion-talus|patellar-instability|pcl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,39136f8b-a99a-4b52-9695-948a8352d625,Gigli Saw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,393e1423-6e50-48c0-9cbd-0a6a9d65371f,Pelvic Inlet and Outlet Views,diagnostic_test,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,395f3a44-454c-4548-be46-79753d45129a,Non-Locking Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3966ec74-be8f-475e-b2ab-29723b933053,Trauma Secondary Survey,exam_maneuver,trauma-fundamentals,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,39f7a246-a9ca-4827-8faf-83835302db06,Femoral Shaft Fracture,condition,bearing-surface-selection|femoral-shaft-fracture|periprosthetic-femur-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3a26fe27-73de-4f16-a1b5-23eb4e6cd9d6,Infection Prevention,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3a7faaa8-2ea0-47a4-8c4b-bb39c2031387,Post-traumatic Arthritis,complication,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3a840cc0-6d22-4cbc-94fb-933f047517aa,Buttress Plate,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3a8b076d-31a5-46bd-a830-47981627f57e,Shoulder Approaches,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3aa2c234-bb25-431b-a5ae-49c40d76471c,AC Joint Separation Complication,complication,ac-joint-separation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3aa470d8-9196-4aeb-b699-d3684172d799,Superior Gluteal Neurovascular Bundle at Risk,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3ac4ed87-861e-4875-b1ee-3e92d0fb4524,Midvastus Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3b5e55b3-79e6-418d-b068-0e41c4c790b3,Blocking Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3bf359b0-93d2-4772-86f7-1c0a73a29e7e,FPL,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3bfbd352-2504-455c-9ef5-63578d7a145c,Distal Ulna Fracture Operative Treatment,procedure,distal-ulna-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3c00aa5c-32ef-4155-833c-fa94e866c8de,Clavicle Malunion,complication,clavicle-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3c35b35a-a63d-4590-b02c-f20fac819873,Pelvic Incidence,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3c45ea3d-9cd3-41a6-9ae2-c10269ae3e60,VTE Diagnostic Workup,diagnostic_test,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3d08c998-cd1a-47dc-a6cc-513584b658fe,Adjacent Segment Disease,complication,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3d4ad272-ac02-451a-9a2a-0635a81ba87e,Deep Posterior Compartment of the Leg,anatomy_structure,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3d77a667-83e3-4e8b-abbb-b33c8133c6e9,Achilles Tendon Rupture MRI Pattern,imaging_finding,achilles-tendon-rupture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3d8fd513-3f34-4023-8986-c5693a743bf8,Patellar Instability Classification,classification_system,patellar-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3daae455-4641-45c4-9120-66af947d9f58,Acetabular Undercoverage,imaging_finding,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3db07db9-7795-460c-9c15-c2d07df24cb4,Unicompartmental Knee Arthritis,condition,unicompartmental-knee-arthritis,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3dedf093-3083-4ab9-8088-7822e5ca1bea,Bryan-Morrey Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e0672e5-1785-4ff2-8140-bbac49877aa4,Pelvic Hemorrhage,complication,pelvic-ring-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e0967f5-c76a-46e8-b36a-441095f498d5,Lunate Dislocation Classification,classification_system,lunate-dislocation,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e11bd7c-98c1-49a3-99d4-f19e7b9312b9,Recurrent Instability,complication,complications|surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e644b34-d2d8-4ea6-9670-d6e15aa94e84,MCP Joint,anatomy_structure,boxer-fracture|carpal-tunnel-syndrome|metacarpal-fracture|proximal-phalanx-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e867388-3a11-4770-9517-8f14aa78a61f,Medial Malleolus,anatomy_structure,osteochondral-lesion-talus,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e8d6dfc-7224-4bbd-8b92-fe8738e74969,Aseptic Loosening of TKA,condition,aseptic-loosening-tka|complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3e939e52-6317-4f81-95a3-9ec30bec3b5e,Sports Foot & Ankle Anatomy Hub,anatomy_structure,achilles-tendon-rupture|chronic-lateral-ankle-instability|osteochondral-lesion-talus|syndesmotic-sprain,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3ed4e595-a1e5-4784-8483-0d696221fe6f,Pillar Pain After Carpal Tunnel Release,complication,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3edffc69-9c97-4f3e-bfea-42a256ccb66e,Metacarpal Fracture,condition,boxer-fracture|metacarpal-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3eeb3493-c199-4cbf-845e-9701144384b3,Poller Screw,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3f792707-225e-46e6-b38c-122a517af084,K-Wire Driver,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3f8b30a1-f70f-489f-a844-dc22dea77a22,IM Nail,fixation_method,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3f8ce874-8bce-4e04-ba5b-b9c22e1ca154,Cut-Out Failure,complication,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,3ff1653b-4857-48aa-958b-504486ee6300,Subtrochanteric Fracture,condition,bearing-surface-selection|hip-osteoarthritis|subtrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,400b1f02-4f39-4105-806d-7f701aac2bec,Spine Complications,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,402b1c8d-e7f0-42ae-8521-0633bc1b61d0,Volar Plate,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,40337e1a-8d8e-46a8-a0c0-bb8fe1557bec,Sacroiliac Joint,anatomy_structure,acetabular-fracture|calcaneus-fracture|distal-femur-fracture|femoral-shaft-fracture|lisfranc-injury|patella-fracture|pilon-fracture|talus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,40a022f2-55cf-4783-b0f2-2068c22c7bb0,Scapholunate Ligament,anatomy_structure,carpal-instability|carpal-tunnel-syndrome|lunate-fracture|perilunate-dislocation|scaphoid-fracture|scaphoid-nonunion|sl-ligament-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,40a424b0-9add-40f7-b141-8ca3b548ed15,ECU,anatomy_structure,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,40c3d09d-f58f-46bb-943d-b1852f34e958,Recurrent Carpal Tunnel Syndrome,condition,carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4161d284-8523-4cb2-9b76-208befaebc03,Lateral Decubitus Positioning,surgical_positioning,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,41adac08-c004-4835-b524-f5bc8735575b,Sports Medicine Radiographic Measurements,treatment_principle,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,41ba04e2-e819-475e-ab97-91d31ed0ca3e,Distal Ulna,anatomy_structure,carpal-tunnel-syndrome|distal-ulna-fracture|druj-instability|ulnar-styloid-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,41ee87c3-2cce-4102-8c26-63128e0eae2d,Carpal Instability Classification,classification_system,carpal-instability,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4273ff75-c400-4644-a8c3-b42e28d9525b,Dynamic Compression Plate,implant,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4290ac19-e655-4734-a65a-3689dc603ae7,Lateral Compartment,anatomy_structure,compartment-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,42ba1a4f-8ad2-487a-a632-fb235bb0e5bc,Cmc Dislocations,condition,cmc-dislocations,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,42bf58f0-bf06-4668-a764-374e4f86d86f,Deep Interval Principles,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,42c31eeb-e75d-4c91-a7c0-246e926a15f3,Tibial Shaft Fracture,condition,bearing-surface-selection|compartment-syndrome|implant-fixation-principles|periprosthetic-knee-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,42ed24c2-556e-4771-8e72-c6d9953e5cf8,Posterior Lumbar Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,42f5e8fd-e752-4ed3-a8da-66df742258cc,Metal Ion Elevation,biomechanics_concept,adverse-local-tissue-reaction,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,431a078a-5759-4f07-b854-ccd094c0de16,Patella Alta,imaging_finding,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,43338fc5-c58e-4ab7-85b1-601eaf289df1,APL,anatomy_structure,bennett-fracture|carpal-tunnel-syndrome,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,434bdaa2-c724-4de0-94c9-7668b882cb89,Arthroplasty Components Module,treatment_principle,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4410b207-594b-4957-835a-01731831b4e4,Neurovascular Surveillance,treatment_principle,complications,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,44224283-dd38-4db0-a732-b5bc3cd0715a,Subtalar Joint,anatomy_structure,acetabular-fracture|calcaneus-fracture|distal-femur-fracture|femoral-shaft-fracture|lisfranc-injury|patella-fracture|pilon-fracture|surgical-approaches|talus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4459e1c4-18e4-4616-8939-e3e5c309755d,PCL Injury MRI Pattern,imaging_finding,pcl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,44648d6b-a07e-4160-93e2-51ae9f53d177,Flexion-Extension Gap Balance,biomechanics_concept,knee-instability-after-tka,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,446eef06-d2f9-4f2c-8c61-560cdb8d878d,Intertrochanteric Implant Failure,complication,intertrochanteric-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,44a846ca-62be-49e8-a6cb-8c573496df16,Lateral Compartment of the Leg,anatomy_structure,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,44f1baa7-6044-459c-8282-979898f15824,Anterior Shoulder Instability,condition,anterior-shoulder-instability|slap-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,451253bc-4749-42e7-b04f-ad678c73b00e,Extensile Medial Parapatellar Option,treatment_principle,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,452b95e6-c6c7-4a5a-95bb-284b36e269a3,Femoral Component,implant,aseptic-loosening-tka|implants-instruments|periprosthetic-knee-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4549d94b-739a-4123-845e-69560053e9d6,Bridge Fixation,biomechanics_concept,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,45b560af-f6b6-499e-a2a0-be31738b8189,UCL Injury Physical Exam,exam_maneuver,ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,466bbfb1-0c91-43bd-b59d-05218ed31d89,Talar Avascular Necrosis,complication,complications|talus-fracture,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,474c54ba-7e7b-4dcb-8475-801816675cc3,Radial Collateral Ligament,anatomy_structure,osteochondral-lesion-talus|ucl-injury,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,4791df04-cc1e-4a8b-98c7-869624362832,Dorsal Foot Approach,surgical_approach,surgical-approaches,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,47a44f09-b549-4249-a6c4-573de442d2f2,Critical Shoulder Angle,biomechanics_concept,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,487e5a57-3ce4-4f9d-9175-0708a7a8ddb7,Rotator Cuff Tear Classification,classification_system,rotator-cuff-tear,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,48a15ad1-a999-4b1a-8e34-f8a7e7fdca3a,Wire Constructs,treatment_principle,implants-instruments,0,0,0,0,0,0,0,0,{},0
kg-beta-20260716-002,48a2154c-1c9c-4e27-92d3-533cc962c5e1,Sunrise/Merchant Patellar View,diagnostic_test,imaging-radiographic-measurements,0,0,0,0,0,0,0,0,{},0
